Hostel_ID,Month,Season,Hostel_Rooms,Occupied_Rooms,Occupancy_Percentage,Students,Building_Age_Years,Floors,Hostel_Area_sqft,Mess_Area_sqft,Daily_Mess_Attendance,Breakfast_Meals,Lunch_Meals,Dinner_Meals,Kitchen_Equipment,AC_Units,Fans,Lights,Computers,WiFi_Access_Points,Washing_Machines,Water_Pumps,Solar_Panels,Solar_Generation_kWh,Outdoor_Temperature_C,Humidity_Percentage,Water_Consumption_Liters,Generator_Hours,Power_Outage_Hours,Peak_Load_kW,Electricity_Tariff_RsPerkWh,Urban,Monthly_Electricity_kWh,Monthly_Electricity_Bill_Rs
H05903,Jul,Monsoon,205,186,90.73,372,14,4,48585,8281,336,336,333,327,14,7,394,1025,13,9,8,6,0,0,30.5,74.2,63984,9.5,9.9,42.95,8.12,0,11650,94598.0
H05904,Oct,Autumn,368,212,57.61,848,16,4,81696,17514,814,814,771,805,9,20,898,1104,68,12,30,4,0,0,27.0,56.2,138224,0.0,0.8,80.9,6.72,0,20039,134662.08
H05905,Jan,Winter,396,243,61.36,486,14,7,95832,16541,452,452,443,443,17,19,538,1188,68,3,15,2,1,1973,23.2,54.9,81648,0.0,2.6,64.96,8.1,0,15768,127720.8
H05906,Sep,Monsoon,132,72,54.55,216,8,6,27324,5937,178,178,172,175,29,13,240,396,76,11,26,1,1,307,25.0,91.2,44496,3.0,4.4,41.77,9.01,1,9753,87874.53
H05907,Feb,Winter,330,213,64.55,639,23,8,65670,9547,620,620,613,604,29,2,669,990,79,18,18,2,0,0,18.6,53.4,109908,6.9,7.6,32.73,7.23,1,15270,110402.1
H05908,Feb,Winter,282,157,55.67,314,11,8,60348,13179,280,280,269,267,31,15,338,846,54,15,3,7,0,0,18.2,46.1,64998,5.7,7.6,59.55,7.87,0,13303,104694.61
H05909,Sep,Monsoon,165,117,70.91,117,32,8,34155,4831,108,108,102,103,18,18,159,825,76,18,26,8,1,2112,27.7,85.3,14040,3.7,5.6,53.53,10.0,0,10630,106300.0
H05910,Oct,Autumn,224,142,63.39,568,8,5,48608,9270,498,498,476,474,10,9,635,896,40,18,9,3,0,0,29.5,61.1,98264,11.1,11.9,56.35,9.47,1,13824,130913.28
H05911,Aug,Monsoon,196,135,68.88,270,20,8,45668,8601,237,237,232,225,39,5,308,784,7,5,16,3,1,1224,24.9,77.8,42660,5.0,6.9,35.81,7.88,1,9595,75608.6
H05912,Oct,Autumn,187,154,82.35,616,6,6,42449,7571,554,554,547,528,33,21,694,1122,39,17,14,4,0,0,30.1,64.9,107184,4.7,6.7,75.41,6.75,1,17099,115418.25
H05913,May,Summer,65,38,58.46,152,22,6,14885,2713,139,139,137,138,39,0,228,195,71,19,9,2,1,2492,40.7,55.7,27208,3.1,4.8,12.21,6.78,1,5603,37988.34
H05914,Apr,Summer,201,133,66.17,399,27,7,42612,7974,375,375,352,360,16,23,441,603,30,20,23,2,1,2023,41.2,43.4,72219,4.1,4.5,61.28,7.1,0,13690,97199.0
H05915,Dec,Winter,252,220,87.3,220,17,6,49644,7555,207,207,199,201,16,31,249,1512,47,13,5,3,1,1043,25.8,52.2,36520,7.9,10.2,80.66,10.47,1,15057,157646.79
H05916,Apr,Summer,294,288,97.96,288,32,6,70560,15093,241,241,226,240,12,42,338,882,26,3,17,1,1,2280,41.4,53.9,62784,3.0,3.9,99.03,10.13,1,16238,164490.94
H05917,May,Summer,238,223,93.7,892,24,6,49980,7237,771,771,769,768,20,25,966,1190,8,5,4,8,1,2093,38.6,48.2,186428,2.3,2.9,84.07,6.66,0,19694,131162.04
H05918,Nov,Autumn,375,276,73.6,828,28,5,71625,12953,681,681,642,669,30,20,858,1125,40,18,11,1,1,2967,24.9,50.7,151524,8.4,9.0,66.97,10.17,1,19536,198681.12
H05919,May,Summer,231,222,96.1,222,2,3,41811,7980,204,204,201,194,31,33,290,1155,76,12,14,7,1,2088,38.5,44.1,40404,2.6,4.3,76.75,8.49,1,15829,134388.21
H05920,Aug,Monsoon,376,263,69.95,1052,16,7,80464,14348,877,877,863,867,16,21,1115,1128,67,19,22,7,1,2369,29.2,72.8,148332,1.8,4.6,76.55,10.25,1,21636,221769.0
H05921,Oct,Autumn,248,240,96.77,240,12,3,59768,11229,210,210,208,209,10,27,316,992,13,16,8,6,0,0,25.1,46.4,36720,5.8,6.6,65.52,6.93,0,13475,93381.75
H05922,Jan,Winter,85,52,61.18,208,18,8,16405,2814,200,200,196,198,28,5,281,255,32,19,15,5,1,1649,19.5,64.4,36816,0.0,1.3,33.58,8.83,0,6986,61686.38
H05923,Jun,Monsoon,339,330,97.35,1320,35,6,67461,13270,1235,1235,1167,1210,33,46,1356,2034,23,19,25,4,0,0,29.9,88.3,242880,3.2,5.6,134.53,8.96,1,31124,278871.04
H05924,Jan,Winter,61,59,96.72,59,5,5,14945,2251,54,54,52,53,28,8,136,244,78,4,16,3,1,1106,26.6,55.3,11800,10.1,11.3,23.87,7.56,0,6464,48867.84
H05925,Nov,Autumn,314,273,86.94,273,34,2,74732,15008,234,234,229,227,18,5,334,1884,33,13,23,3,1,3165,29.4,65.7,39312,4.0,4.1,23.9,8.37,0,11331,94840.47
H05926,Jul,Monsoon,140,115,82.14,345,16,5,33600,5254,305,305,293,291,19,6,408,560,9,10,27,1,1,1769,27.8,92.5,43470,2.7,3.4,36.99,8.24,1,8561,70542.64
H05927,May,Summer,308,253,82.14,506,17,6,60676,10451,495,495,483,470,17,3,575,1540,28,3,4,8,1,3232,34.4,58.6,73370,5.2,5.8,27.46,6.5,1,12570,81705.0
H05928,Jun,Monsoon,259,169,65.25,507,19,4,63196,12741,457,457,431,453,34,27,552,1036,70,16,26,8,0,0,25.4,87.7,95316,1.3,1.4,73.87,7.73,1,18576,143592.48
H05929,Aug,Monsoon,345,248,71.88,496,22,5,64515,11104,445,445,433,441,9,29,541,2070,38,17,14,2,0,0,25.2,91.3,99200,8.3,10.3,86.8,9.28,1,19443,180431.04
H05930,Sep,Monsoon,115,99,86.09,198,15,8,21275,4621,173,173,166,165,21,6,231,345,34,12,3,2,0,0,27.1,71.6,26136,9.2,11.9,35.1,8.17,1,7743,63260.31
H05931,Jan,Winter,173,143,82.66,429,8,8,36676,6318,358,358,338,344,23,5,492,692,36,17,18,6,1,875,18.0,40.4,58344,10.3,11.0,44.4,6.64,1,11342,75310.88
H05932,Nov,Autumn,362,232,64.09,464,3,6,83622,17968,387,387,371,378,21,49,520,1448,45,8,11,6,0,0,28.6,51.8,100224,0.0,0.6,122.18,7.18,0,21989,157881.02
H05933,Feb,Winter,177,124,70.06,248,26,3,36285,7344,239,239,227,232,25,14,273,531,25,9,6,3,0,0,22.3,41.1,33976,5.0,7.6,39.72,8.06,0,10309,83090.54
H05934,Jun,Monsoon,385,300,77.92,600,15,7,89320,13888,520,520,508,501,38,49,637,2310,38,7,17,4,1,618,27.6,80.1,115200,4.4,5.0,113.86,10.32,0,25395,262076.4
H05935,Jan,Winter,372,330,88.71,660,19,3,68076,9953,541,541,527,519,36,22,713,1860,49,14,18,6,0,0,23.3,46.9,116160,0.0,1.5,65.04,9.71,0,20791,201880.61
H05936,Oct,Autumn,105,86,81.9,344,21,8,21210,3082,335,335,321,323,10,3,413,525,30,10,13,5,1,1802,29.1,66.7,72584,2.9,4.7,39.32,7.97,1,7923,63146.31
H05937,Mar,Summer,300,297,99.0,891,17,3,60900,10766,789,789,767,776,17,29,938,1200,10,9,12,8,1,304,41.6,48.9,126522,5.8,7.8,87.33,10.36,1,22069,228634.84
H05938,Oct,Autumn,207,184,88.89,368,30,6,50715,7241,336,336,318,331,14,25,436,621,77,19,22,2,0,0,26.1,58.4,64768,6.0,7.1,61.94,8.07,0,14405,116248.35
H05939,Dec,Winter,158,89,56.33,89,7,3,36024,6047,85,85,82,83,11,22,139,474,25,14,21,4,0,0,26.3,47.9,10947,5.9,6.0,46.69,6.54,0,9616,62888.64
H05940,Aug,Monsoon,126,115,91.27,345,34,6,24318,4346,321,321,316,311,11,1,376,630,75,14,12,6,1,3220,26.5,93.5,43125,6.4,7.4,22.55,9.99,1,7471,74635.29
H05941,Jan,Winter,219,136,62.1,272,12,6,39420,7380,229,229,227,225,40,18,295,657,31,8,13,4,0,0,22.1,62.1,40528,1.3,4.0,54.91,9.98,1,12834,128083.32
H05942,Oct,Autumn,355,226,63.66,678,9,2,67805,13516,636,636,615,615,17,3,731,2130,64,19,26,3,1,1988,25.1,68.7,134922,3.5,5.7,44.2,6.64,1,16632,110436.48
H05943,Sep,Monsoon,184,150,81.52,450,18,2,38088,6938,402,402,390,400,12,6,516,552,65,16,27,6,0,0,32.3,94.2,84600,8.6,9.9,46.27,8.2,0,12341,101196.2
H05944,Feb,Winter,179,136,75.98,136,18,2,35263,7488,123,123,116,120,15,4,164,537,58,16,15,7,1,2001,18.6,52.4,29784,8.2,9.7,16.22,7.11,0,7260,51618.6
H05945,Sep,Monsoon,242,225,92.98,450,35,4,57354,9772,403,403,389,396,40,20,496,726,23,20,7,1,0,0,25.2,71.9,72900,3.6,3.8,60.96,10.13,1,14643,148333.59
H05946,Apr,Summer,169,126,74.56,504,17,5,41574,7814,471,471,462,447,28,20,537,845,50,12,17,8,0,0,38.1,36.6,94248,9.8,10.9,72.31,8.6,1,16001,137608.6
H05947,Dec,Winter,118,82,69.49,164,11,3,24308,4047,152,152,151,150,12,4,184,472,25,13,26,3,1,910,21.0,53.7,24764,10.9,11.2,21.6,7.24,0,6667,48269.08
H05948,Apr,Summer,202,170,84.16,170,4,8,43026,8002,160,160,156,154,35,22,216,1010,33,17,6,6,1,2328,41.7,48.0,27880,0.9,1.1,61.52,8.16,0,12052,98344.32
H05949,May,Summer,327,257,78.59,514,31,3,64746,13579,442,442,426,431,20,41,584,1308,66,9,25,6,1,2767,39.8,37.0,88408,9.1,10.4,93.99,8.82,0,20648,182115.36
H05950,Sep,Monsoon,377,313,83.02,626,22,5,68614,14557,595,595,569,572,28,39,701,1131,16,10,17,7,0,0,27.9,86.8,90144,3.5,3.8,90.93,7.84,0,21661,169822.24
H05951,Aug,Monsoon,240,167,69.58,668,21,7,52320,10222,575,575,559,571,10,19,719,1200,13,12,29,1,1,3389,24.2,94.9,99532,9.9,10.6,58.83,10.38,0,15775,163744.5
H05952,Aug,Monsoon,118,86,72.88,172,7,6,21594,3144,144,144,137,137,14,6,243,708,68,9,22,3,0,0,32.1,92.2,34400,9.7,10.8,26.74,9.82,0,8643,84874.26
H05953,Oct,Autumn,306,186,60.78,372,26,8,64872,12813,359,359,338,347,12,33,433,1530,66,17,28,6,1,1291,29.1,59.5,67332,8.0,9.6,87.02,10.03,1,18499,185544.97
H05954,Feb,Winter,140,124,88.57,248,2,4,34580,5960,204,204,198,196,18,4,269,840,77,13,16,6,0,0,26.3,42.0,32240,6.5,7.7,27.24,8.58,0,9192,78867.36
H05955,Sep,Monsoon,142,114,80.28,342,16,4,25844,4724,287,287,271,285,27,8,406,426,61,18,18,3,1,2483,26.7,74.3,55404,10.3,10.9,38.89,7.89,1,9864,77826.96
H05956,Jul,Monsoon,173,152,87.86,456,3,2,32870,6671,381,381,379,375,27,16,532,519,19,19,19,5,1,993,30.4,83.1,58368,2.4,4.7,53.54,7.54,1,12842,96828.68
H05957,Jan,Winter,237,175,73.84,175,22,3,46452,9882,145,145,136,144,12,27,208,948,46,11,5,5,0,0,26.5,40.1,27125,5.6,6.8,63.96,6.56,1,13212,86670.72
H05958,Feb,Winter,239,226,94.56,904,33,7,43020,9414,806,806,762,794,38,27,974,1195,46,12,19,4,1,3010,22.2,44.8,112096,9.0,10.7,91.53,6.96,0,20711,144148.56
H05959,Apr,Summer,321,197,61.37,197,10,6,68694,12354,171,171,164,166,32,35,237,1605,11,6,25,7,1,3018,35.2,54.2,43340,6.2,8.5,84.27,7.39,0,16463,121661.57
H05960,Oct,Autumn,262,247,94.27,741,15,2,54758,10822,668,668,659,654,26,2,781,1572,62,15,14,5,1,3063,29.2,49.9,148941,7.1,7.4,30.84,7.79,0,14948,116444.92
H05961,Apr,Summer,330,286,86.67,858,20,3,63690,10632,742,742,727,730,16,40,931,1320,60,7,20,6,0,0,35.7,40.3,121836,2.0,3.3,109.45,10.17,1,24321,247344.57
H05962,Oct,Autumn,253,223,88.14,223,25,3,62744,9294,208,208,203,206,8,11,247,759,43,12,7,8,0,0,26.7,51.5,38133,0.0,1.0,31.27,6.64,0,9983,66287.12
H05963,Mar,Summer,133,90,67.67,90,16,3,32319,6447,83,83,79,82,11,19,117,798,13,20,13,3,0,0,36.5,36.0,13050,8.8,11.5,44.99,9.44,1,9512,89793.28
H05964,Nov,Autumn,106,86,81.13,172,15,7,19398,3407,149,149,141,142,11,13,244,424,74,6,17,5,1,2255,28.0,53.4,24424,1.8,3.6,50.31,10.06,1,7929,79765.74
H05965,Mar,Summer,146,94,64.38,94,19,5,36354,5106,84,84,81,79,21,9,115,730,80,13,23,5,0,0,32.7,39.6,16544,2.8,3.0,39.72,8.78,0,9156,80389.68
H05966,May,Summer,249,142,57.03,284,5,2,60756,9196,241,241,227,233,10,31,324,747,28,16,18,7,0,0,31.8,48.7,51120,8.1,9.4,72.49,7.64,1,15469,118183.16
H05967,Oct,Autumn,313,280,89.46,840,22,3,57905,9667,726,726,718,723,12,16,879,1878,23,16,26,1,0,0,27.7,55.1,130200,1.5,3.9,61.61,6.58,1,19518,128428.44
H05968,Jan,Winter,164,146,89.02,584,15,2,35096,5961,562,562,533,560,8,5,639,492,27,15,16,8,0,0,18.4,63.6,88184,11.2,11.3,45.24,10.22,0,12364,126360.08
H05969,Sep,Monsoon,82,48,58.54,48,24,4,19762,3931,39,39,37,37,32,10,103,246,57,17,13,2,1,2809,31.1,87.8,8832,0.6,1.8,26.59,9.77,0,6051,59118.27
H05970,Jul,Monsoon,251,220,87.65,440,5,3,56224,11321,378,378,362,360,23,21,484,1506,36,4,19,7,1,822,25.9,70.4,84480,7.6,8.9,58.77,8.15,0,16210,132111.5
H05971,Feb,Winter,92,83,90.22,166,4,8,19596,4251,159,159,150,155,23,11,224,460,40,19,9,5,0,0,20.7,50.0,35192,2.5,5.0,39.6,9.65,1,8326,80345.9
H05972,Jul,Monsoon,246,158,64.23,474,4,3,54120,10327,420,420,402,404,35,17,495,984,66,5,22,1,0,0,29.5,70.6,56880,7.2,8.4,50.27,8.78,1,15494,136037.32
H05973,Nov,Autumn,207,182,87.92,728,22,4,44298,9463,618,618,596,608,32,4,774,828,71,16,21,8,1,3196,22.3,65.5,142688,8.4,9.1,35.13,6.94,0,13924,96632.56
H05974,Dec,Winter,128,80,62.5,240,15,5,27520,5170,227,227,221,221,19,13,305,512,26,3,6,3,0,0,24.8,52.5,47760,0.0,1.7,34.69,6.56,1,8587,56330.72
H05975,Jan,Winter,95,64,67.37,256,29,2,17100,2846,243,243,232,238,28,11,277,285,28,11,15,6,1,3490,27.2,62.2,54272,3.6,5.4,46.45,10.05,0,8274,83153.7
H05976,Dec,Winter,236,159,67.37,636,29,3,43660,6145,522,522,514,511,21,30,709,1180,45,8,13,8,1,442,18.9,51.8,80772,9.0,11.2,80.73,9.64,0,18950,182678.0
H05977,Aug,Monsoon,396,246,62.12,492,20,3,86328,18947,446,446,428,444,20,54,530,1188,39,4,25,7,0,0,26.1,81.1,95940,0.0,0.4,127.36,8.71,1,23645,205947.95
H05978,Apr,Summer,277,197,71.12,591,18,5,64264,10321,507,507,498,500,22,33,619,1108,43,14,14,1,0,0,39.3,45.6,117018,2.1,4.2,83.74,10.14,1,19067,193339.38
H05979,Jan,Winter,339,329,97.05,1316,28,8,65427,12070,1084,1084,1056,1032,12,5,1356,1356,38,14,10,6,0,0,25.8,52.2,218456,2.0,2.6,61.88,8.21,1,21408,175759.68
H05980,Sep,Monsoon,178,118,66.29,472,4,3,35778,7284,450,450,439,446,18,10,516,712,45,12,12,7,1,2493,32.9,82.5,89680,5.3,5.7,52.17,8.75,1,11584,101360.0
H05981,Dec,Winter,248,152,61.29,152,3,4,46872,7404,133,133,130,129,37,16,205,992,38,11,23,3,0,0,19.7,57.1,18848,6.6,7.7,46.76,10.36,1,12140,125770.4
H05982,Oct,Autumn,96,60,62.5,180,29,4,19776,4061,148,148,144,142,29,10,217,576,11,20,12,6,1,1275,25.9,64.2,39600,2.2,3.8,43.57,7.47,1,7908,59072.76
H05983,Nov,Autumn,157,117,74.52,117,24,3,36424,6920,104,104,99,102,23,0,153,942,45,15,3,8,1,2538,28.3,61.9,22581,1.1,2.7,24.59,6.83,0,5994,40939.02
H05984,Feb,Winter,109,105,96.33,210,19,7,27032,4712,182,182,171,176,10,5,233,327,74,18,12,4,1,3393,21.6,50.9,40740,8.5,10.6,22.57,10.02,1,6400,64128.0
H05985,Nov,Autumn,242,237,97.93,474,25,7,45496,9876,407,407,393,405,20,34,515,968,55,12,8,6,1,2597,24.3,63.9,68730,8.5,10.2,78.32,6.98,1,16899,117955.02
H05986,Jul,Monsoon,357,258,72.27,1032,2,7,72828,10580,930,930,889,903,18,15,1087,2142,23,14,20,2,1,3227,32.5,79.9,206400,5.6,6.7,69.02,10.41,1,21380,222565.8
H05987,Dec,Winter,64,63,98.44,126,3,5,12416,2117,116,116,110,110,33,7,185,384,23,15,22,4,1,3194,23.9,55.2,15120,1.2,2.5,37.94,7.26,0,6354,46130.04
H05988,Oct,Autumn,298,184,61.74,736,13,7,74202,13880,670,670,656,655,12,26,816,1788,56,5,19,8,0,0,22.4,46.2,102304,0.0,1.2,75.48,8.58,0,19973,171368.34
H05989,Aug,Monsoon,145,130,89.66,130,29,4,27840,5116,126,126,121,123,24,0,199,725,9,8,12,8,1,1061,25.3,86.7,26130,0.9,1.8,21.4,6.74,0,6082,40992.68
H05990,Aug,Monsoon,295,162,54.92,486,6,8,55165,11002,418,418,395,397,8,22,534,1770,56,12,13,7,1,2709,32.7,85.6,69984,5.3,6.5,57.21,6.93,1,15791,109431.63
H05991,Dec,Winter,232,185,79.74,555,13,3,54520,10439,473,473,454,468,12,27,579,928,73,8,14,8,1,1713,21.4,49.4,109890,1.5,4.2,79.75,7.78,0,16545,128720.1
H05992,Nov,Autumn,224,166,74.11,332,23,2,54208,11398,275,275,271,273,19,0,390,1344,60,10,23,2,1,2271,30.7,49.5,67728,7.0,9.7,18.95,8.38,1,10335,86607.3
H05993,Feb,Winter,128,71,55.47,142,16,4,27648,4477,125,125,119,123,29,4,196,512,42,20,30,3,1,781,26.9,57.0,30672,6.5,8.9,31.1,8.37,0,8054,67411.98
H05994,Jul,Monsoon,61,48,78.69,48,21,7,13908,2760,43,43,42,41,12,1,113,183,78,13,11,3,0,0,29.4,92.2,6720,10.8,11.4,8.74,9.46,1,5000,47300.0
H05995,Jan,Winter,377,351,93.1,351,14,8,85956,13868,297,297,293,287,32,12,388,1508,25,15,26,7,1,1131,21.7,63.9,76167,0.0,0.9,44.03,7.9,1,14907,117765.3
H05996,Mar,Summer,371,298,80.32,596,15,8,83475,17274,511,511,489,505,21,14,644,1484,56,7,16,5,1,1328,32.3,58.0,87016,3.9,5.8,49.8,7.96,0,17288,137612.48
H05997,Jan,Winter,88,49,55.68,196,21,6,20064,4235,162,162,160,154,33,9,242,352,32,4,4,3,0,0,20.9,44.2,27636,2.6,2.6,40.82,9.0,1,7716,69444.0
H05998,Oct,Autumn,94,81,86.17,162,22,5,20586,4291,150,150,144,146,8,1,223,470,20,5,25,1,0,0,30.7,68.4,30294,3.5,5.9,30.52,8.48,1,6048,51287.04
H05999,Aug,Monsoon,105,96,91.43,384,2,8,19845,3707,365,365,353,364,33,6,428,630,30,13,5,6,0,0,25.7,94.8,49536,0.4,0.6,34.75,9.08,0,10174,92379.92
H06000,Mar,Summer,269,223,82.9,223,23,3,65098,9528,187,187,177,179,35,4,294,1345,73,16,9,5,0,0,34.3,52.2,43485,8.5,9.1,25.99,6.61,0,11601,76682.61
H06001,Nov,Autumn,397,304,76.57,304,4,6,81782,15543,257,257,245,254,24,41,337,1588,64,4,3,1,0,0,31.9,61.0,59280,3.8,6.1,100.39,10.0,0,19907,199070.0
H06002,Jan,Winter,83,49,59.04,147,14,3,20584,2968,125,125,122,124,22,11,198,249,47,15,10,5,1,3081,25.5,48.6,26754,8.4,10.7,34.72,9.81,1,6770,66413.7
H06003,Apr,Summer,271,173,63.84,346,32,3,55555,11934,316,316,306,300,27,7,410,813,18,10,4,3,0,0,39.9,49.9,55014,6.1,8.7,42.2,6.61,0,11829,78189.69
H06004,Sep,Monsoon,83,64,77.11,192,8,8,17513,3455,168,168,161,167,39,5,216,332,13,15,26,5,1,3145,31.2,91.2,39744,6.9,8.9,36.26,9.42,1,6932,65299.44
H06005,Mar,Summer,63,54,85.71,162,35,4,12852,2133,150,150,141,144,39,6,235,189,27,15,3,6,1,2879,33.0,47.3,33210,6.1,8.7,29.91,8.2,0,6177,50651.4
H06006,Sep,Monsoon,83,70,84.34,140,6,3,20003,3492,123,123,119,121,39,3,177,498,48,8,15,3,0,0,28.5,81.7,25760,0.3,2.5,30.94,9.25,1,7217,66757.25
H06007,Dec,Winter,316,256,81.01,512,19,6,65412,12126,439,439,412,437,24,14,576,1264,24,12,11,5,1,3136,22.8,41.8,66048,5.4,7.4,51.63,7.3,0,14293,104338.9
H06008,Oct,Autumn,85,48,56.47,192,26,2,19720,3209,185,185,174,180,11,6,266,340,43,12,28,7,0,0,27.9,45.5,41856,4.0,5.0,31.41,9.11,0,7408,67486.88
H06009,Feb,Winter,237,131,55.27,393,18,6,53325,8541,363,363,357,354,18,31,438,711,65,7,7,2,1,1308,26.4,40.3,67203,4.5,5.0,80.21,8.39,1,15216,127662.24
H06010,Aug,Monsoon,291,218,74.91,218,31,7,64311,10793,195,195,190,188,39,2,276,1455,26,11,27,6,0,0,25.9,87.0,46434,5.8,6.8,16.85,10.31,0,11926,122957.06
H06011,Jul,Monsoon,285,179,62.81,358,15,7,54435,7977,293,293,292,286,12,30,395,1710,17,13,17,3,1,2272,31.3,84.6,69452,4.5,5.6,68.9,10.23,1,15611,159700.53
H06012,Mar,Summer,75,55,73.33,165,28,2,16050,3263,160,160,159,155,16,2,200,375,42,7,3,3,1,655,31.3,57.8,34485,2.8,3.1,30.19,7.48,1,5920,44281.6
H06013,Apr,Summer,305,221,72.46,442,11,5,71370,14726,400,400,377,381,16,42,464,915,21,12,15,5,0,0,42.0,56.1,68510,7.1,8.1,105.16,8.92,1,19500,173940.0
H06014,Apr,Summer,102,78,76.47,312,24,2,25500,5004,263,263,258,260,38,1,381,306,30,10,9,5,0,0,33.1,35.8,43056,5.9,8.5,19.42,9.35,1,8391,78455.85
H06015,Aug,Monsoon,176,147,83.52,588,24,5,35552,7643,499,499,493,488,17,7,663,704,43,12,18,8,1,1392,25.1,74.5,82908,4.4,5.3,38.78,10.43,1,12598,131397.14
H06016,Sep,Monsoon,78,49,62.82,98,34,5,18330,2839,85,85,84,82,8,10,175,468,50,16,8,1,1,2788,31.4,88.3,21168,2.2,2.8,31.95,10.3,0,5711,58823.3
H06017,Aug,Monsoon,269,160,59.48,320,4,3,54607,11811,291,291,278,279,40,3,376,1614,60,15,20,2,1,1376,27.4,72.4,57600,5.9,7.3,29.92,8.98,1,12549,112690.02
H06018,Aug,Monsoon,210,198,94.29,594,25,8,45780,9609,499,499,488,490,17,15,639,1050,24,9,24,5,1,844,30.6,87.6,103356,9.6,11.9,49.0,8.47,0,14803,125381.41
H06019,Aug,Monsoon,299,170,56.86,340,29,2,61893,10956,331,331,329,321,38,4,386,897,10,18,25,3,0,0,32.1,80.4,40800,0.0,1.6,41.89,7.94,1,12200,96868.0
H06020,Jul,Monsoon,226,194,85.84,388,14,3,52884,10824,321,321,319,307,11,0,464,904,12,13,14,2,0,0,28.2,88.6,53544,1.1,1.5,24.67,10.48,1,9297,97432.56
H06021,Feb,Winter,252,203,80.56,609,2,8,59976,11644,564,564,553,548,34,26,686,756,40,11,9,3,0,0,23.4,49.9,74907,0.2,0.9,77.67,9.69,1,17432,168916.08
H06022,Jan,Winter,291,166,57.04,332,29,2,59946,8531,277,277,273,273,17,26,402,873,39,17,20,5,1,1930,23.4,63.7,46480,10.4,11.2,74.5,9.66,1,15040,145286.4
H06023,Mar,Summer,99,88,88.89,88,31,2,19899,3073,81,81,79,80,22,5,148,495,29,13,8,6,0,0,31.9,48.4,16720,0.9,2.9,16.71,7.24,0,6171,44678.04
H06024,Apr,Summer,228,226,99.12,904,24,4,52212,10287,813,813,801,796,17,23,971,1368,68,20,12,2,1,963,39.7,54.0,178088,9.1,11.5,72.42,9.96,0,20345,202636.2
H06025,May,Summer,169,100,59.17,300,28,4,41236,8852,285,285,277,271,30,8,322,507,63,5,8,4,0,0,41.0,38.5,58800,5.6,8.3,41.59,8.94,1,10886,97320.84
H06026,Feb,Winter,230,134,58.26,536,10,7,48760,7685,487,487,466,481,15,26,606,1150,18,19,27,5,1,837,19.0,45.7,103984,10.7,11.0,77.13,8.34,1,17426,145332.84
H06027,May,Summer,96,58,60.42,174,35,7,17280,3423,158,158,149,153,39,2,235,384,66,4,11,6,1,1641,31.2,56.5,31842,10.9,11.2,25.08,9.17,0,7705,70654.85
H06028,Jun,Monsoon,251,183,72.91,183,34,3,62750,11986,173,173,166,168,31,5,224,1255,73,7,23,3,1,911,28.0,86.5,39894,10.0,10.4,20.85,8.28,0,10595,87726.6
H06029,Jul,Monsoon,311,300,96.46,300,15,2,75884,14851,267,267,253,260,39,37,374,933,47,18,30,6,1,1300,27.1,83.4,50100,4.1,6.9,95.54,7.43,0,18177,135055.11
H06030,Aug,Monsoon,90,56,62.22,168,2,6,16290,3245,154,154,152,152,26,5,232,270,45,3,26,8,0,0,30.8,72.9,21000,0.0,0.7,23.4,10.13,0,7169,72621.97
H06031,Jun,Monsoon,275,151,54.91,302,12,3,68750,11346,249,249,244,244,14,38,378,825,20,16,23,5,1,1208,30.8,82.8,51340,0.0,0.6,79.11,9.94,0,16026,159298.44
H06032,Aug,Monsoon,304,213,70.07,426,12,3,73872,13024,366,366,358,365,24,14,495,912,12,15,22,8,1,3213,32.2,78.4,77106,8.7,11.2,52.64,8.69,0,13927,121025.63
H06033,Aug,Monsoon,274,174,63.5,174,15,5,55622,8246,157,157,155,150,31,14,244,1096,32,15,19,7,0,0,26.7,76.2,34974,4.4,5.7,47.47,7.55,1,12535,94639.25
H06034,Mar,Summer,138,128,92.75,256,24,7,33948,6545,245,245,244,244,32,6,329,690,44,3,27,7,0,0,36.2,53.6,36352,4.1,5.2,36.3,9.06,1,10250,92865.0
H06035,Dec,Winter,127,77,60.63,154,2,6,25781,5155,150,150,147,146,31,1,204,381,42,8,24,1,0,0,22.5,44.5,29722,4.6,7.2,14.21,7.48,1,7111,53190.28
H06036,Aug,Monsoon,99,64,64.65,128,33,3,23661,4193,114,114,108,110,20,10,188,396,5,9,22,5,0,0,26.3,87.3,17024,11.4,11.9,35.89,7.33,1,8048,58991.84
H06037,Jun,Monsoon,309,182,58.9,546,29,7,56856,9875,465,465,455,455,21,8,609,927,73,17,25,6,1,304,32.9,88.2,99918,0.0,0.8,49.19,8.51,0,15315,130330.65
H06038,Oct,Autumn,340,289,85.0,1156,28,4,76840,16200,1109,1109,1091,1057,40,23,1198,2040,55,14,11,1,1,875,25.9,66.6,191896,5.8,6.6,96.89,9.04,1,25657,231939.28
H06039,Jul,Monsoon,187,119,63.64,238,22,5,33660,5590,216,216,206,207,29,3,289,1122,5,11,24,4,1,326,33.0,79.7,41412,2.8,5.5,33.63,10.02,0,9722,97414.44
H06040,May,Summer,94,52,55.32,52,3,3,19082,3911,44,44,43,42,33,1,113,564,64,16,28,6,0,0,33.6,40.4,9464,4.1,5.6,17.52,7.65,0,6784,51897.6
